DateTime,Entries,UniqueIPs
1495367089,180,180
1495370957,179,179
1495374875,177,177
1495378679,171,171
1495382602,174,174
1495386338,174,174
1495394123,178,178
1495397894,186,186
1495418914,186,186
1495422759,188,188
1495426579,189,189
1495430457,190,190
1495434281,191,191
1495438136,193,193
1495441984,185,185
1495449647,188,188
1495453492,188,188
1495457341,186,186
1495461172,187,187
1495464999,186,186
1495468927,181,181
1495472687,180,180
1495476526,180,180
1495480358,180,180
1495484196,179,179
1495488070,180,180
1495492185,179,179
1495495977,181,181
1495499811,182,182
1495503641,185,185
1495507484,185,185
1495511578,186,186
1495515422,183,183
1495519358,185,185
1495523088,188,188
1495526934,189,189
1495530849,190,190
1495534625,190,190
1495542264,10,10
1495546126,21,21
1495549991,26,26
1495553803,30,30
1495557621,35,35
1495561467,37,37
1495565330,42,42
1495569169,50,50
1495573005,59,59
1495576921,62,62
1495580938,67,67
1495584764,69,69
1495592458,76,76
1495596284,81,81
1495603958,86,86
1495607803,91,91
1495611654,97,97
1495615482,99,99
1495619331,101,101
1495623179,104,104
1495627010,107,107
1495630743,111,111
1495634716,116,116
1495638518,120,120
1495642371,127,127
1495646191,133,133
1495650237,137,137
1495654130,139,139
1495657973,142,142
1495661813,143,143
1495665678,147,147
1495669502,152,152
1495673327,156,156
1495681018,158,158
1495684920,160,160
1495688935,162,162
1495693040,168,168
1495696984,171,171
1495700714,177,177
1495704551,179,179
1495708385,185,185
1495712625,187,187
1495716298,193,193
1495720154,197,197
1495723985,198,198
1495727840,196,196
1495731778,197,197
1495735759,191,191
1495739606,190,190
1495743413,192,192
1495747243,196,196
1495751108,199,199
1495754957,198,198
1495758767,198,198
1495762609,196,196
1495766446,196,196
1495770283,196,196
1495774137,198,198
1495777978,196,196
1495781800,196,196
1495786162,193,193
1495789957,196,196
1495793822,196,196
1495797664,193,193
1495801499,195,195
1495805181,187,187
1495808943,185,185
1495812779,185,185
1495816617,181,181
1495820415,176,176
1495824303,176,176
1495828375,180,180
1495832185,181,181
1495836144,183,183
1495839878,184,184
1495843777,187,187
1495847592,191,191
1495851404,190,190
1495855269,191,191
1495859081,188,188
1495862958,190,190
1495866781,190,190
1495870614,192,192
1495874448,194,194
1495878284,186,186
1495882128,182,182
1495885961,177,177
1495889815,169,169
1495893917,170,170
1495897751,168,168
