DateTime,Entries,UniqueIPs
1493141097,79,79
1493145153,80,80
1493149302,84,84
1493153111,85,85
1493172314,86,86
1493179998,87,87
1493183858,85,85
1493187656,84,84
1493191500,83,83
1493203064,79,79
1493214591,78,78
1493218404,76,76
1493222259,75,75
1493230135,73,73
1493234251,73,73
1493238087,74,74
1493241892,76,76
1493249673,75,75
1493263243,69,69
1493267264,70,70
1493270967,69,69
1493278674,67,67
1493282500,67,67
1493286319,67,67
1493290167,67,67
1493302422,66,66
1493306251,64,64
1493310297,63,63
1493314177,62,62
1493318000,65,65
1493321867,68,68
1493325660,67,67
1493329502,69,69
1493333367,64,64
1493337183,65,65
1493341074,66,66
1493344944,65,65
1493348709,62,62
1493352578,59,59
1493356377,59,59
1493364065,58,58
1493367887,58,58
1493371777,57,57
1493375568,55,55
1493379453,51,51
1493387180,49,49
1493390983,49,49
1493394703,48,48
1493398378,49,49
1493402238,50,50
1493406115,51,51
1493410172,52,52
1493433455,53,53
1493437250,57,57
1493441095,56,56
1493444966,56,56
1493453024,55,55
1493457021,51,51
1493464994,49,49
1493468720,47,47
1493476625,48,48
1493480462,49,49
1493484166,50,50
1493487895,49,49
1493491768,49,49
1493495611,52,52
1493499410,53,53
1493507361,54,54
1493511208,53,53
1493518865,55,55
1493526549,53,53
1493549846,55,55
1493553773,56,56
1493557546,57,57
1493565648,58,58
1493569667,58,58
1493573626,58,58
1493577404,60,60
1493581288,60,60
1493585102,62,62
1493592791,63,63
1493604567,66,66
1493612256,68,68
1493616085,69,69
1493619902,70,70
1493623764,68,68
1493627626,69,69
1493631419,65,65
1493639106,60,60
1493642965,60,60
1493654546,60,60
1493658556,62,62
1493662402,64,64
1493666218,66,66
1493670087,67,67
1493673892,67,67
1493681582,67,67
1493689297,66,66
1493693117,63,63
1493696964,62,62
1493700807,59,59
1493704632,58,58
1493708596,59,59
1493712562,57,57
1493716413,54,54
1493720259,53,53
1493724210,52,52
1493727928,51,51
1493731732,50,50
1493735428,49,49
1493743017,51,51
1493746883,44,44
1493750783,37,37
1493754581,39,39
1493758409,43,43
1493762216,44,44
1493766145,45,45
1493773768,44,44
1493781445,43,43
1493785296,42,42
1493789088,38,38
1493792937,37,37
1493796818,37,37
1493800653,39,39
1493804486,42,42
1493808294,44,44
1493812149,42,42
1493835677,34,34
1493839389,36,36
1493847117,43,43
1494168793,49,49
1494176531,50,50
1494180303,51,51
1494253743,52,52
1494257637,53,53
1494261457,54,54
1494284576,55,55
1494338334,56,56
1494346149,58,58
1494365344,59,59
1494388382,61,61
1494399908,62,62
1494415255,63,63
1494434362,65,65
1494438138,66,66
1494457321,68,68
1494469021,70,70
1494476690,71,71
1494484398,75,75
1494492064,76,76
1494495889,77,77
1494503595,78,78
1494515097,79,79
1494522789,80,80
1494530496,81,81
1494542216,82,82
1494549892,83,83
1494557586,84,84
1494569099,85,85
1494595986,86,86
1494603654,88,88
1494611358,90,90
1494615184,92,92
1494619034,96,96
1494622925,98,98
1494626947,99,99
1494630778,100,100
1494634640,101,101
1494638464,102,102
1494650004,103,103
1494678399,104,104
1494689830,105,105
1494693655,107,107
1494697490,109,109
1494705210,110,110
1494713020,111,111
1494716720,112,112
1494724420,113,113
1494735900,114,114
1494739872,115,115
1494743581,116,116
1494751624,117,117
1494778386,119,119
1494789912,120,120
1494793759,120,120
1494801569,120,120
1494805363,121,121
1494809134,122,122
1494813131,123,123
1494820669,124,124
1494832153,125,125
1494835999,125,125
1494839846,124,124
1494843735,125,125
1494847534,124,124
1494851516,125,125
1494870863,129,129
1494874751,128,128
1494878685,131,131
1494905534,129,129
1494909368,127,127
1495009709,136,136
1495013590,133,133
1495032868,129,129
1495064223,119,119
1495068033,119,119
1495071862,118,118
1495075731,117,117
1495079580,116,116
1495083395,114,114
1495091090,115,115
1495094945,112,112
1495098779,111,111
1495102599,110,110
1495110294,109,109
1495114134,107,107
1495117916,108,108
1495129497,108,108
1495137173,110,110
1495144966,109,109
1495152533,106,106
1495156384,102,102
