DateTime,Entries,UniqueIPs
1497460921,1380,1411
1497462122,1379,1410
1497464521,1382,1413
1497466321,1376,1407
1497466922,1375,1406
1497468122,1378,1409
1497469321,1381,1412
1497470521,1379,1410
1497471722,1384,1415
1497472321,1395,1426
1497472922,1396,1427
1497474121,1398,1429
1497474722,1404,1435
1497475321,1402,1433
1497476522,1406,1437
1497477122,1412,1443
1497478322,1413,1444
1497478922,1410,1441
1497480122,1412,1443
1497481922,1409,1440
1497482521,1408,1439
1497483122,1409,1440
1497484923,1409,1440
1497486122,1406,1436
1497486722,1401,1431
1497487321,1397,1427
1497488522,1395,1425
1497490321,1393,1423
1497492122,1402,1432
1497492721,1401,1431
1497493322,1407,1437
1497494522,1400,1430
1497496921,1395,1425
1497498122,1400,1430
1497499321,1399,1429
1497499922,1396,1426
1497500522,1397,1427
1497501722,1388,1416
1497504122,1389,1417
1497504722,1387,1415
1497505323,1395,1423
1497505921,1394,1422
1497506522,1391,1419
1497507122,1392,1420
1497507721,1391,1419
1497508921,1387,1415
1497510122,1386,1414
1497510722,1387,1415
1497511924,1387,1415
1497512522,1385,1413
1497513121,1385,1413
1497514510,1382,1409
1497514921,1382,1407
1497516122,1371,1395
1497517324,1387,1411
1497517921,1406,1430
1497518522,1413,1437
1497519122,1417,1441
1497520321,1418,1442
1497520922,1413,1437
1497521522,1414,1439
1497522121,1413,1438
1497523321,1413,1438
1497525721,1422,1447
1497526921,1425,1450
1497529323,1426,1451
1497530522,1426,1450
1497531122,1423,1447
1497531721,1422,1446
1497532922,1431,1455
1497533521,1437,1461
1497535322,1436,1460
1497536521,1437,1461
1497537123,1439,1463
1497538322,1438,1462
1497539521,1436,1460
1497540121,1437,1461
1497540722,1437,1461
1497541321,1439,1463
1497542521,1436,1460
1497544923,1440,1464
1497545522,1438,1462
1497546122,1439,1462
1497546721,1438,1461
1497547321,1437,1460
1497547921,1438,1461
1497548522,1440,1463
1497549722,1440,1463
1497550922,1440,1463
1497553322,1441,1464
1497553923,1449,1473
1497554521,1449,1473
1497555721,1448,1472
1497556922,1451,1475
1497557522,1453,1477
1497558121,1453,1477
1497559321,1454,1478
1497559921,1455,1479
1497560521,1454,1478
1497561722,1455,1479
1497562321,1455,1479
1497562922,1454,1478
1497563521,1455,1479
1497564722,1455,1479
1497565921,1453,1477
1497567122,1458,1482
1497567721,1465,1489
1497568322,1468,1492
1497568922,1466,1490
1497569521,1460,1483
1497570121,1461,1484
1497571321,1461,1484
1497571922,1460,1483
1497572523,1462,1485
1497573722,1464,1487
1497576123,1471,1494
1497576721,1472,1495
1497577322,1469,1492
1497578522,1470,1493
1497579121,1472,1495
1497579721,1468,1491
1497580322,1466,1489
1497580922,1467,1490
1497583921,1466,1489
1497585122,1465,1488
1497585722,1467,1490
1497586321,1468,1491
1497586921,1464,1487
1497588121,1463,1485
1497589322,1461,1483
1497589923,1462,1484
1497590522,1465,1487
1497591122,1462,1484
1497591721,1463,1485
1497592321,1460,1482
1497594121,1463,1485
1497594722,1460,1482
1497595922,1458,1480
1497598322,1456,1478
1497600122,1458,1480
1497600722,1457,1479
1497601321,1453,1475
1497601922,1454,1476
1497602521,1455,1477
1497603121,1454,1476
1497603722,1455,1477
1497604923,1453,1475
1497605522,1450,1472
1497606121,1451,1473
1497607321,1450,1472
1497609121,1445,1467
1497610924,1452,1474
1497612122,1461,1483
1497613321,1458,1480
1497615722,1461,1483
1497616922,1467,1489
1497617521,1469,1491
1497618122,1471,1493
1497618722,1470,1492
1497619321,1469,1491
1497619921,1470,1492
1497621722,1472,1494
1497622321,1465,1487
1497624121,1467,1489
1497625921,1468,1490
1497626522,1466,1487
1497627723,1467,1488
1497628921,1467,1488
1497630122,1469,1490
1497630722,1473,1494
1497631321,1471,1492
1497632522,1472,1493
1497633722,1472,1493
1497634322,1473,1494
1497634921,1473,1494
1497636122,1476,1497
1497636721,1474,1495
1497637322,1475,1496
1497637922,1475,1496
1497638521,1475,1496
1497639722,1474,1495
1497640321,1476,1497
1497640922,1475,1496
1497642122,1478,1499
1497643321,1476,1497
1497645722,1478,1499
1497646321,1480,1501
1497648121,1481,1502
1497649322,1482,1503
1497650522,1481,1502
1497651121,1483,1504
1497651722,1485,1506
1497652921,1484,1505
1497654122,1488,1509
1497655322,1490,1511
1497657122,1488,1509
1497657723,1490,1511
1497658922,1490,1511
1497660122,1485,1506
1497661323,1482,1503
1497662522,1479,1500
1497663121,1484,1505
1497663722,1483,1504
1497664922,1484,1505
1497667322,1483,1504
1497667922,1482,1503
1497668521,1485,1506
1497669122,1486,1507
1497670922,1485,1506
1497672122,1484,1505
1497674522,1478,1499
1497676322,1477,1498
1497678121,1475,1496
1497678722,1472,1493
1497679322,1470,1491
1497679922,1471,1492
1497680523,1470,1490
1497681722,1470,1490
1497682921,1471,1491
1497684121,1469,1489
1497685322,1465,1485
1497685922,1479,1499
1497687121,1480,1500
1497687722,1481,1501
1497688322,1484,1504
1497690121,1481,1501
1497690721,1479,1499
1497691322,1481,1501
1497692521,1482,1502
1497693122,1481,1501
1497693722,1488,1508
1497694922,1489,1509
1497695522,1490,1510
1497696121,1491,1511
1497697322,1492,1512
1497697921,1494,1514
1497699121,1495,1515
1497700321,1496,1516
1497700923,1496,1516
1497702122,1501,1521
1497702721,1501,1521
1497703921,1502,1522
1497704521,1503,1523
1497705121,1504,1524
1497705721,1503,1523
1497708721,1504,1524
1497709322,1503,1523
1497710521,1500,1520
1497712921,1499,1519
1497715321,1498,1518
1497716521,1498,1518
1497717122,1499,1519
1497717721,1502,1522
1497718322,1502,1522
1497718921,1500,1519
1497719522,1501,1520
1497720122,1496,1515
1497721322,1502,1521
1497721921,1502,1521
1497722522,1502,1521
1497723122,1500,1518
1497724322,1498,1516
1497724921,1496,1514
1497726121,1494,1512
1497726722,1495,1513
1497727321,1493,1511
1497728522,1498,1517
1497729122,1499,1520
1497730922,1498,1519
1497732121,1502,1523
1497733321,1504,1525
1497733922,1503,1524
1497735121,1507,1528
1497735722,1506,1527
1497736322,1508,1529
1497738721,1506,1527
1497740522,1512,1533
1497741122,1513,1534
1497742922,1510,1531
1497744122,1510,1531
1497744721,1511,1532
1497745321,1514,1535
1497746521,1514,1535
1497747722,1515,1536
1497748321,1516,1537
1497748922,1514,1535
1497749521,1515,1536
1497750122,1514,1535
1497750721,1513,1534
1497751321,1512,1533
1497752522,1510,1531
1497753721,1514,1536
1497754321,1513,1535
1497756122,1512,1534
1497757322,1514,1536
1497758521,1513,1535
1497759721,1512,1534
