DateTime,Entries,UniqueIPs
1497330743,2000,2000
1497331695,2000,2000
1497332662,2000,2000
1497333697,2000,2000
1497334846,2000,2000
1497335793,2000,2000
1497336762,2000,2000
1497337717,2000,2000
1497338665,2000,2000
1497339634,2000,2000
1497340607,2000,2000
1497341554,2000,2000
1497342512,2000,2000
1497343478,2000,2000
1497344524,2000,2000
1497345634,2000,2000
1497346584,2000,2000
1497347548,2000,2000
1497348511,2000,2000
1497349450,2000,2000
1497350421,2000,2000
1497351392,2000,2000
1497352350,2000,2000
1497353309,2000,2000
1497354280,2000,2000
1497355325,2000,2000
1497356444,2000,2000
1497357388,2000,2000
1497358347,2000,2000
1497359329,2000,2000
1497360268,2000,2000
1497361237,2000,2000
1497362200,2000,2000
1497363161,2000,2000
1497364629,2000,2000
1497365568,2000,2000
1497366510,2000,2000
1497367470,2000,2000
1497368442,2000,2000
1497369395,2000,2000
1497370379,2000,2000
1497371314,2000,2000
1497372275,2000,2000
1497373351,2000,2000
1497374425,2000,2000
1497375375,2000,2000
1497376345,2000,2000
1497377304,2000,2000
1497378251,2000,2000
1497379732,2000,2000
1497380678,2000,2000
1497381634,2000,2000
1497382602,2000,2000
1497383552,2000,2000
1497384539,2000,2000
1497385464,2000,2000
1497386440,2000,2000
1497387390,2000,2000
1497388350,2000,2000
1497389320,2000,2000
1497390263,2000,2000
1497391301,2000,2000
1497392440,2000,2000
1497393391,2000,2000
1497394345,2000,2000
1497395329,2000,2000
1497396267,2000,2000
1497397236,2000,2000
1497398199,2000,2000
1497399138,2000,2000
1497400101,2000,2000
1497401067,2000,2000
1497402109,2000,2000
1497403220,2000,2000
1497404180,2000,2000
1497405142,2000,2000
1497406099,2000,2000
1497407058,2000,2000
1497408014,2000,2000
1497408981,2000,2000
1497409938,2000,2000
1497410894,2000,2000
1497411852,2000,2000
1497412886,2000,2000
1497414035,2000,2000
1497415005,2000,2000
1497415955,2000,2000
1497416908,2000,2000
1497417852,2000,2000
1497418823,2000,2000
1497419785,2000,2000
1497420762,2000,2000
1497421711,2000,2000
1497422670,2000,2000
1497423701,2000,2000
1497424612,2000,2000
1497425547,2000,2000
1497426512,2000,2000
1497427512,2000,2000
1497428443,2000,2000
1497429392,2000,2000
1497430354,2000,2000
1497431303,2000,2000
1497432263,2000,2000
1497433233,2000,2000
1497434198,2000,2000
1497435164,2000,2000
1497436116,2000,2000
1497437062,2000,2000
1497438150,2000,2000
1497439219,2000,2000
1497440180,2000,2000
1497441139,2000,2000
1497442095,2000,2000
1497443051,2000,2000
1497444021,2000,2000
1497444977,2000,2000
1497445955,2000,2000
1497446913,2000,2000
1497447864,2000,2000
1497448896,2000,2000
1497450034,2000,2000
1497450993,2000,2000
1497451956,2000,2000
1497452928,2000,2000
1497453870,2000,2000
1497454831,2000,2000
1497455804,2000,2000
1497456758,2000,2000
1497457712,2000,2000
1497458681,2000,2000
1497459705,2000,2000
1497460823,2000,2000
1497461779,2000,2000
1497462762,2000,2000
1497463715,2000,2000
1497464667,2000,2000
1497465637,2000,2000
1497466574,2000,2000
1497467556,2000,2000
1497468514,2000,2000
1497469463,2000,2000
1497470515,2000,2000
1497471624,2000,2000
1497472583,2000,2000
1497473536,2000,2000
1497474509,2000,2000
1497475454,2000,2000
1497476438,2000,2000
1497477396,2000,2000
1497478586,2000,2000
1497479558,2000,2000
1497480515,2000,2000
1497481473,2000,2000
1497482446,2000,2000
1497483386,2000,2000
1497484359,2000,2000
1497485311,2000,2000
1497486266,2000,2000
1497487242,2000,2000
1497488185,2000,2000
1497489156,2000,2000
1497490115,2000,2000
1497491065,2000,2000
1497492082,2000,2000
1497492995,2000,2000
1497493948,2000,2000
1497494916,2000,2000
1497495883,2000,2000
1497496840,2000,2000
1497497790,2000,2000
1497498774,2000,2000
1497499699,2000,2000
1497500655,2000,2000
1497501624,2000,2000
1497502580,2000,2000
1497503551,2000,2000
1497504520,2000,2000
1497505465,2000,2000
1497506475,2000,2000
1497507386,2000,2000
1497508359,2000,2000
1497509299,2000,2000
1497510291,2000,2000
1497511240,2000,2000
1497512193,2000,2000
1497513161,2000,2000
1497514098,2000,2000
1497515050,2000,2000
1497516031,2000,2000
1497516980,2000,2000
1497517949,2000,2000
1497519176,2000,2000
1497520112,2000,2000
1497521076,2000,2000
1497522048,2000,2000
1497522996,2000,2000
1497523950,2000,2000
1497524912,2000,2000
1497525850,2000,2000
1497526823,2000,2000
1497527794,2000,2000
1497528752,2000,2000
1497529710,2000,2000
1497530679,2000,2000
1497531704,2000,2000
1497532828,2000,2000
1497533780,2000,2000
1497534733,2000,2000
1497535704,2000,2000
1497536651,2000,2000
1497537627,2000,2000
1497538584,2000,2000
1497539548,2000,2000
1497540492,2000,2000
1497541462,2000,2000
1497542500,2000,2000
1497543635,2000,2000
1497544582,2000,2000
1497545540,2000,2000
1497546508,2000,2000
1497547456,2000,2000
1497548696,2000,2000
1497549705,2000,2000
1497550830,2000,2000
1497552053,2000,2000
1497552995,2000,2000
1497553955,2000,2000
1497554923,2000,2000
1497555868,2000,2000
1497556901,2000,2000
1497558030,2000,2000
1497558983,2000,2000
1497559945,2000,2000
1497560903,2000,2000
1497561851,2000,2000
1497562821,2000,2000
1497563801,2000,2000
1497564741,2000,2000
1497565713,2000,2000
1497566660,2000,2000
1497567671,2000,2000
1497568592,2000,2000
1497569824,2000,2000
1497570834,2000,2000
1497571952,2000,2000
1497572925,2000,2000
1497573862,2000,2000
1497574937,2000,2000
1497576038,2000,2000
1497576985,2000,2000
1497577957,2000,2000
1497578907,2000,2000
1497579862,2000,2000
1497580854,2000,2000
1497581789,2000,2000
1497582772,2000,2000
1497583703,2000,2000
1497584687,2000,2000
1497585694,2000,2000
1497586844,2000,2000
1497588050,2000,2000
1497589002,2000,2000
1497589970,2000,2000
1497590923,2000,2000
1497591864,2000,2000
1497592997,2000,2000
1497594035,2000,2000
1497594977,2000,2000
1497595972,2000,2000
1497596901,2000,2000
1497597854,2000,2000
1497598866,2000,2000
1497599785,2000,2000
1497600773,2000,2000
1497601707,2000,2000
1497602672,2000,2000
1497603704,2000,2000
1497604843,2000,2000
1497605782,2000,2000
1497606760,2000,2000
