DateTime,Entries,UniqueIPs
1493875981,217,219
1493879581,216,218
1493883181,217,219
1493886781,216,218
1493893981,216,218
1493897581,217,219
1493904781,218,220
1493908381,222,224
1493915581,225,227
1493919181,235,237
1493922782,234,236
1493926381,235,237
1493929981,235,237
1493937181,236,238
1493947981,237,239
1493955183,238,240
1493965981,237,239
1493969581,239,241
1493980381,240,242
1493991181,241,243
1493994781,244,246
1493998381,242,244
1494001981,243,245
1494012781,244,246
1494016381,245,247
1494023582,245,247
1494034382,245,247
1494045182,243,245
1494048781,243,245
1494052381,242,244
1494066781,246,248
1494081181,247,249
1494088381,247,250
1494091982,247,250
1494099181,247,250
1494106381,246,249
1494109981,247,250
1494135181,246,249
1494138781,245,248
1494156781,245,248
1494171181,246,249
1494178381,247,250
1494181981,246,249
1494189181,245,248
1494214381,244,247
1494235981,247,250
1494239581,245,248
1494243182,246,249
1494246781,248,251
1494250381,246,249
1494257581,247,250
1494264781,248,251
1494271981,247,250
1494275581,249,252
1494279181,250,253
1494304381,248,251
1494307981,251,254
1494315181,250,253
1494318782,249,252
1494322381,250,253
1494329581,250,253
1494336781,249,252
1494340382,251,254
1494343981,251,254
1494347581,254,257
1494354781,255,258
1494372781,254,257
1494376381,253,256
1494379981,253,256
1494394381,252,255
1494405181,252,255
1494408781,251,254
1494415981,253,256
1494423181,254,257
1494426781,253,256
1494433981,251,254
1494437582,252,255
1494441181,251,254
1494448381,250,253
1494451981,247,250
1494459181,248,251
1494466381,249,252
1494469981,250,253
1494473581,249,252
1494477181,247,250
1494480781,249,252
1494487984,251,254
1494495181,250,253
1494498781,246,249
1494505981,244,247
1494513181,243,246
1494516781,240,243
1494520381,234,237
1494531181,237,240
1494534781,231,234
1494541981,232,235
1494545581,233,236
1494549181,231,234
1494552781,232,235
1494556381,232,235
1494567181,233,236
1494574381,232,235
1494585181,233,236
1494592381,231,234
1494595981,232,235
1494599581,234,237
1494606781,233,236
1494621181,232,235
1494624781,231,234
1494631981,230,233
1494635581,231,234
1494649981,232,235
1494660781,231,234
1494664381,230,233
1494667981,231,234
1494671581,232,235
1494679827,232,235
1494685981,233,236
1494700381,234,237
1494711181,233,236
1494721981,240,243
1494729181,239,242
1494739981,240,243
1494754381,241,244
1494765181,241,244
1494775981,242,245
1494779581,239,242
1494783181,239,242
1494790382,238,241
1494797582,237,240
1494822781,236,239
1494826381,234,237
1494829981,235,238
1494833581,236,239
1494840781,237,240
1494844381,236,239
1494847981,238,241
1494855182,239,242
1494858781,239,242
1494865981,241,244
1494869581,237,240
1494873181,236,239
1494876781,235,238
1494891181,234,237
1494905582,233,236
1494930781,233,236
1494941581,233,236
1494945182,234,237
1494948781,233,236
1494952381,234,237
1494955981,234,237
1494959581,233,236
1494963181,235,238
1494966782,235,238
1494973981,234,237
1494977582,235,238
1494981181,233,236
1494984781,233,236
1494988381,234,237
1494999181,235,238
1495006385,234,237
1495020781,232,235
1495024381,231,234
1495038782,230,233
1495045981,229,232
1495056781,228,231
1495074781,228,231
1495078382,227,230
1495092781,224,227
1495096382,225,228
1495099981,225,228
1495110781,226,229
1495121581,228,231
1495125627,229,232
1495132381,229,232
1495135982,230,233
1495139581,229,232
1495150382,227,230
1495157581,226,229
1495168381,227,230
1495175581,227,231
1495179181,231,235
1495186381,232,236
1495189981,234,238
1495193581,236,240
1495200781,235,239
1495204381,236,240
1495207981,235,239
1495211581,234,238
1495215181,235,239
1495218781,236,240
1495222381,236,240
1495229581,235,239
1495233182,237,241
1495254781,236,240
1495265582,237,241
1495276382,238,242
1495279981,238,241
1495283581,239,242
1495290781,238,241
1495294381,239,242
1495305181,240,243
1495308781,241,244
1495315981,242,245
1495326781,241,244
1495337581,239,242
1495341181,240,243
1495348381,240,243
1495351981,241,244
1495355581,243,246
1495373581,242,245
1495377182,243,246
1495384381,244,247
1495387983,243,246
1495391582,245,248
1495398781,242,245
1495402381,241,244
1495405982,243,246
1495413181,242,245
1495416781,243,246
1495423982,244,247
1495441981,245,248
1495445581,242,245
1495459982,241,244
1495467182,239,242
1495470782,238,241
1495481581,239,243
1495485181,238,242
1495488781,239,243
1495495981,238,242
1495506781,237,241
1495510381,238,242
1495517581,239,243
1495524781,240,244
1495528381,241,245
1495531982,241,245
1495539181,242,246
1495571581,240,244
